Station,Date,MaxT,MinT,RH1,RH2,Wind,Rain,SSH,Evap,Radiation,FAO56_ET,Lat,Lon,Cum_Rain,,,,,,,,,
ICRISAT,2/16/2010,34,18.5,91,28,9.2,0.0,9.9,7.6,18.4,5.5,17.5084095,78.2723004,39.0,,,,,,,,,
ICRISAT,2/17/2010,32.6,17.7,92,28,7.8,0.0,7.8,5.8,18,4.9,17.5084095,78.2723004,39.0,,,,,,,,,
ICRISAT,2/18/2010,34.3,17.8,98,33,3.6,1.6,8.3,5,17.6,4.0,17.5084095,78.2723004,40.6,,,,,,,,,
ICRISAT,2/19/2010,33.4,19.7,91,40,5.2,0.0,8,5.2,16.6,4.1,17.5084095,78.2723004,40.6,,,,,,,,,
ICRISAT,2/20/2010,34.2,19.3,83,32,5.7,0.6,7.7,5,15.6,4.4,17.5084095,78.2723004,41.2,,,,,,,,,
ICRISAT,2/21/2010,35.2,19.2,88,26,5,0.0,7.9,5.2,16.5,4.4,17.5084095,78.2723004,41.2,,,,,,,,,
ICRISAT,2/22/2010,34.2,20.4,91,32,5.7,0.0,9.1,5.4,18.5,4.7,17.5084095,78.2723004,41.2,,,,,,,,,
ICRISAT,2/23/2010,33.8,19.2,82,39,5.4,0.5,8,6.2,16.2,4.2,17.5084095,78.2723004,41.7,,,,,,,,,
ICRISAT,2/24/2010,33.6,19.9,96,34,6.1,0.3,9.1,5.4,17.4,4.5,17.5084095,78.2723004,42.0,,,,,,,,,
ICRISAT,2/25/2010,32.7,16.2,86,38,5.1,0.0,10.4,6.6,20.8,4.6,17.5084095,78.2723004,42.0,,,,,,,,,
ICRISAT,2/26/2010,35.5,19.2,87,26,5.3,0.0,10,6,19,4.9,17.5084095,78.2723004,42.0,,,,,,,,,
ICRISAT,2/27/2010,33.3,18.5,91,35,3.8,0.0,8.6,5.6,15.7,3.8,17.5084095,78.2723004,42.0,,,,,,,,,
ICRISAT,2/28/2010,34.3,16.2,86,27,4,0.0,10.3,6.8,19.6,4.5,17.5084095,78.2723004,42.0,,,,,,,,,
ICRISAT,3/1/2010,35.2,17,68,19,4.8,0.0,10.6,7.8,21.7,5.2,17.5084095,78.2723004,42.0,,,,,,,,,
ICRISAT,3/2/2010,35.4,17.6,80,21,5,0.0,10.6,7.3,21.1,5.1,17.5084095,78.2723004,42.0,,,,,,,,,
ICRISAT,3/3/2010,36.3,18,66,23,5.9,0.0,9.9,7.4,20,5.4,17.5084095,78.2723004,42.0,,,,,,,,,
ICRISAT,3/4/2010,36.8,21.7,46,25,5,0.0,10,7,19.8,5.3,17.5084095,78.2723004,42.0,,,,,,,,,
ICRISAT,3/5/2010,36.6,19.2,80,27,5.8,0.0,7.9,7.7,17.7,5.0,17.5084095,78.2723004,42.0,,,,,,,,,
ICRISAT,3/6/2010,35.7,19.8,79,28,5,0.0,10,7.6,19.5,5.0,17.5084095,78.2723004,42.0,,,,,,,,,
ICRISAT,3/7/2010,37.6,21.8,49,27,5,0.0,9.7,7.9,19.7,5.3,17.5084095,78.2723004,42.0,,,,,,,,,
ICRISAT,3/8/2010,35.2,17.2,81,27,6.7,0.0,10.2,9.5,21.4,5.6,17.5084095,78.2723004,42.0,,,,,,,,,
ICRISAT,3/9/2010,37.4,20,71,23,4.5,0.0,10.6,8,21.7,5.3,17.5084095,78.2723004,42.0,,,,,,,,,
ICRISAT,3/10/2010,36.6,21.2,75,28,7.4,0.0,9.7,8,19.1,5.7,17.5084095,78.2723004,42.0,,,,,,,,,
ICRISAT,3/11/2010,34.5,22,88,38,6.5,0.0,7.2,6.8,16.8,4.7,17.5084095,78.2723004,42.0,,,,,,,,,
ICRISAT,3/12/2010,35.2,21.5,74,27,5.8,0.0,7.8,6.8,19.5,5.3,17.5084095,78.2723004,42.0,,,,,,,,,
ICRISAT,3/13/2010,36,19.5,75,25,8.1,0.0,10.3,9.1,20.1,6.1,17.5084095,78.2723004,42.0,,,,,,,,,
ICRISAT,3/14/2010,35.7,21.5,75,28,3.9,0.0,4.4,5.7,16.9,4.4,17.5084095,78.2723004,42.0,,,,,,,,,
ICRISAT,3/15/2010,36.2,19,84,28,5.5,0.0,6.9,7.6,17.9,5.0,17.5084095,78.2723004,42.0,,,,,,,,,
ICRISAT,3/16/2010,33.2,18.7,56,16,4.7,0.0,2.4,6.7,14.9,4.4,17.5084095,78.2723004,42.0,,,,,,,,,
ICRISAT,3/17/2010,36.2,19,77,16,4.2,0.0,5.4,6.5,18.9,4.9,17.5084095,78.2723004,42.0,,,,,,,,,
ICRISAT,3/18/2010,36.3,19.5,72,23,7.3,0.0,8.3,8.6,18.4,5.8,17.5084095,78.2723004,42.0,,,,,,,,,
ICRISAT,3/19/2010,34.9,18.8,68,19,6.1,0.0,5.8,7.2,17.7,5.3,17.5084095,78.2723004,42.0,,,,,,,,,
ICRISAT,3/20/2010,36.6,19.4,57,19,5.1,0.0,9.2,7.9,20.6,5.5,17.5084095,78.2723004,42.0,,,,,,,,,
ICRISAT,3/21/2010,37.8,19.7,60,16,4.3,0.0,9.3,9.3,20.3,5.3,17.5084095,78.2723004,42.0,,,,,,,,,
ICRISAT,3/22/2010,38.3,19.5,49,16,4.3,0.0,9.6,7.8,20.6,5.4,17.5084095,78.2723004,42.0,,,,,,,,,
ICRISAT,3/23/2010,39.3,20.5,50,64,5.7,0.0,9.8,8.6,21.2,5.5,17.5084095,78.2723004,42.0,,,,,,,,,
ICRISAT,3/24/2010,39.2,20.5,77,27,6,0.0,9.8,8,20.1,5.8,17.5084095,78.2723004,42.0,,,,,,,,,
ICRISAT,3/25/2010,38.8,23,84,16,7.7,0.0,8.9,9,19.8,6.4,17.5084095,78.2723004,42.0,,,,,,,,,
ICRISAT,3/26/2010,38.8,22.2,88,15,7,0.0,9,9,19.7,6.2,17.5084095,78.2723004,42.0,,,,,,,,,
ICRISAT,3/27/2010,38.3,23.4,74,19,8.3,0.0,4.8,8.5,17.8,6.3,17.5084095,78.2723004,42.0,,,,,,,,,
ICRISAT,3/28/2010,37.2,24,82,26,6.6,0.0,7.4,7.1,15.1,5.1,17.5084095,78.2723004,42.0,,,,,,,,,
ICRISAT,3/29/2010,36.4,25.8,70,37,7.1,0.0,8.9,7.4,18.4,5.6,17.5084095,78.2723004,42.0,,,,,,,,,
ICRISAT,3/30/2010,36.3,25.5,70,41,7.1,0.0,4.9,8.3,15.9,5.1,17.5084095,78.2723004,42.0,,,,,,,,,
ICRISAT,3/31/2010,36.8,22.2,71,39,6.1,0.0,5.3,7,17.3,5.1,17.5084095,78.2723004,42.0,,,,,,,,,
ICRISAT,4/1/2010,37.5,20.2,61,23,7.3,0.0,10.1,9.1,22.9,6.6,17.5084095,78.2723004,42.0,,,,,,,,,
ICRISAT,4/2/2010,37.4,18.4,71,20,6.8,0.0,10.8,9.2,24.3,6.6,17.5084095,78.2723004,42.0,,,,,,,,,
ICRISAT,4/3/2010,38.2,19.6,65,20,5.6,0.0,11,9.8,24.7,6.4,17.5084095,78.2723004,42.0,,,,,,,,,
ICRISAT,4/4/2010,38.2,21.5,69,21,5.1,0.0,10.7,10.7,24.1,6.1,17.5084095,78.2723004,42.0,,,,,,,,,
ICRISAT,4/5/2010,38.7,22.4,71,22,5,0.0,10,9.3,23.7,6.1,17.5084095,78.2723004,42.0,,,,,,,,,
ICRISAT,4/6/2010,39.1,23.9,59,19,4.4,0.0,8.5,8.5,22.5,5.8,17.5084095,78.2723004,42.0,,,,,,,,,
ICRISAT,4/7/2010,39.2,21.6,71,18,5.4,0.0,10.4,10.6,23.1,6.2,17.5084095,78.2723004,42.0,,,,,,,,,
ICRISAT,4/8/2010,39.7,23,62,19,7.6,0.0,9.5,10.4,20.8,6.8,17.5084095,78.2723004,42.0,,,,,,,,,
ICRISAT,4/9/2010,37.9,22.5,73,24,6.7,0.0,5.2,9,18.3,5.8,17.5084095,78.2723004,42.0,,,,,,,,,
ICRISAT,4/10/2010,38.8,23.5,47,27,4.9,0.0,6.6,7.5,17.8,5.4,17.5084095,78.2723004,42.0,,,,,,,,,
ICRISAT,4/11/2010,39.3,22.8,50,20,5.8,0.0,5.7,10.6,21,6.2,17.5084095,78.2723004,42.0,,,,,,,,,
ICRISAT,4/12/2010,41.1,24.7,58,21,4.6,0.0,10.3,10.9,22.8,6.2,17.5084095,78.2723004,42.0,,,,,,,,,
ICRISAT,4/13/2010,41.3,27.8,56,22,5,0.0,9.7,10,21.8,6.3,17.5084095,78.2723004,42.0,,,,,,,,,
ICRISAT,4/14/2010,41.1,25,57,21,5.5,0.0,8,10.3,22.4,6.5,17.5084095,78.2723004,42.0,,,,,,,,,
ICRISAT,4/15/2010,41.7,25.7,66,23,9,0.0,8.6,11.4,21.1,7.5,17.5084095,78.2723004,42.0,,,,,,,,,
ICRISAT,4/16/2010,40,26.2,76,31,5.8,0.0,6.2,9.6,21.6,6.2,17.5084095,78.2723004,42.0,,,,,,,,,
ICRISAT,4/17/2010,39.2,24,65,33,8.3,0.0,6.9,9.4,17.4,6.2,17.5084095,78.2723004,42.0,,,,,,,,,
ICRISAT,4/18/2010,39,25.7,77,27,6.9,0.0,9.6,9.9,22.7,6.6,17.5084095,78.2723004,42.0,,,,,,,,,
ICRISAT,4/19/2010,40.7,26.5,58,26,7.8,0.0,7.8,10.4,19.9,6.8,17.5084095,78.2723004,42.0,,,,,,,,,
ICRISAT,4/20/2010,40.4,27,46,24,8.3,0.0,10.4,13,22.8,7.6,17.5084095,78.2723004,42.0,,,,,,,,,
ICRISAT,4/21/2010,40.6,24.5,52,26,5.7,0.0,10.9,12.6,23.8,6.7,17.5084095,78.2723004,42.0,,,,,,,,,
ICRISAT,4/22/2010,40.7,25.6,64,24,8.4,0.0,10.5,13,23.5,7.5,17.5084095,78.2723004,42.0,,,,,,,,,
ICRISAT,4/23/2010,40.8,28.6,57,21,5.9,0.0,9.1,11.2,22.2,6.7,17.5084095,78.2723004,42.0,,,,,,,,,
ICRISAT,4/24/2010,41.4,25.9,82,14,9.3,0.0,10.4,12.4,23.5,8.0,17.5084095,78.2723004,42.0,,,,,,,,,
ICRISAT,4/25/2010,40.4,25.3,51,18,6.8,0.0,10.6,12.1,24,7.2,17.5084095,78.2723004,42.0,,,,,,,,,
ICRISAT,4/26/2010,40.7,27.5,75,18,8.3,0.0,10.8,12.7,24.3,7.7,17.5084095,78.2723004,42.0,,,,,,,,,
ICRISAT,4/27/2010,38.2,23,68,48,10.3,0.0,7.8,10.2,17.8,6.1,17.5084095,78.2723004,42.0,,,,,,,,,
ICRISAT,4/28/2010,39.8,25,73,26,7.8,0.0,10.2,10.5,23.5,7.1,17.5084095,78.2723004,42.0,,,,,,,,,
ICRISAT,4/29/2010,40.4,26.2,76,34,10.2,0.0,7.4,10.5,18.8,6.9,17.5084095,78.2723004,42.0,,,,,,,,,
ICRISAT,4/30/2010,38.8,22.9,88,34,8,5.4,7.7,8.3,17.8,5.8,17.5084095,78.2723004,47.4,,,,,,,,,
ICRISAT,5/1/2010,35.3,21,84,45,4.6,15.0,2.3,7,17.4,4.5,17.5084095,78.2723004,62.4,,,,,,,,,
ICRISAT,5/2/2010,33.9,24,70,47,5.3,0.0,6.5,4.7,14.3,4.2,17.5084095,78.2723004,62.4,,,,,,,,,
ICRISAT,5/3/2010,36,22,83,42,7.9,0.0,6.4,6.6,16.7,5.2,17.5084095,78.2723004,62.4,,,,,,,,,
ICRISAT,5/4/2010,34.5,22.2,84,38,6.1,0.2,2.7,5.5,14.5,4.5,17.5084095,78.2723004,62.6,,,,,,,,,
ICRISAT,5/5/2010,37.2,21.4,64,35,6.9,0.0,10.3,8.9,23.2,6.4,17.5084095,78.2723004,62.6,,,,,,,,,
ICRISAT,5/6/2010,38.4,25.2,62,32,5.2,0.0,10.9,8.9,23.7,6.3,17.5084095,78.2723004,62.6,,,,,,,,,
ICRISAT,5/7/2010,40.7,26.5,70,21,6.8,0.0,10,10.9,22.8,7.0,17.5084095,78.2723004,62.6,,,,,,,,,
ICRISAT,5/8/2010,39.9,24,70,31,11.8,1.2,10,10,21.2,7.8,17.5084095,78.2723004,63.8,,,,,,,,,
ICRISAT,5/9/2010,37.8,24.6,62,37,4.9,0.2,6.7,8.2,20.9,5.6,17.5084095,78.2723004,64.0,,,,,,,,,
ICRISAT,5/10/2010,40.3,26.6,61,22,6.2,0.0,10.9,11,24.3,7.0,17.5084095,78.2723004,64.0,,,,,,,,,
ICRISAT,5/11/2010,41.5,27.9,52,23,6.4,0.0,9.4,12.1,24.1,7.2,17.5084095,78.2723004,64.0,,,,,,,,,
ICRISAT,5/12/2010,41.8,27,59,19,5.3,0.0,11,12,24.4,6.8,17.5084095,78.2723004,64.0,,,,,,,,,
ICRISAT,5/13/2010,42.4,28.5,67,23,6.9,0.0,11,12.2,24.6,7.5,17.5084095,78.2723004,64.0,,,,,,,,,
ICRISAT,5/14/2010,41.8,27.6,59,30,9.4,0.0,9.2,10.5,20.8,7.6,17.5084095,78.2723004,64.0,,,,,,,,,
ICRISAT,5/15/2010,41.9,25.2,68,27,9.8,0.0,10.4,13,22.8,7.9,17.5084095,78.2723004,64.0,,,,,,,,,
ICRISAT,5/16/2010,41.3,27.2,61,32,7.3,0.0,10,11.4,23.6,7.2,17.5084095,78.2723004,64.0,,,,,,,,,
ICRISAT,5/17/2010,40.4,26.8,68,31,8.3,0.0,8.4,11.4,20.7,6.9,17.5084095,78.2723004,64.0,,,,,,,,,
ICRISAT,5/18/2010,41.8,27.8,69,29,8.3,0.0,9.2,11.6,22.5,7.4,17.5084095,78.2723004,64.0,,,,,,,,,
ICRISAT,5/19/2010,41.2,21.2,88,35,8.9,13.4,7.5,6.4,19.3,6.6,17.5084095,78.2723004,77.4,,,,,,,,,
ICRISAT,5/20/2010,33.3,25.5,86,54,5.3,0.0,0.8,5.5,10.7,3.3,17.5084095,78.2723004,77.4,,,,,,,,,
ICRISAT,5/21/2010,29.8,24,83,82,5.3,0.0,0,2,3.6,1.3,17.5084095,78.2723004,77.4,,,,,,,,,
ICRISAT,5/22/2010,31.6,23.4,85,69,3.7,0.0,0.6,2.5,7.5,2.2,17.5084095,78.2723004,77.4,,,,,,,,,
ICRISAT,5/23/2010,38,21.6,83,43,10.3,7.9,9.2,6,20.8,6.5,17.5084095,78.2723004,85.3,,,,,,,,,
ICRISAT,5/24/2010,39.8,27,78,48,10.6,0.0,9,9,20.7,6.7,17.5084095,78.2723004,85.3,,,,,,,,,
ICRISAT,5/25/2010,41.2,28,74,31,12.3,0.0,10,12,23,8.3,17.5084095,78.2723004,85.3,,,,,,,,,
ICRISAT,5/26/2010,41.2,27.4,69,30,15.6,0.0,9.7,16,22.9,9.3,17.5084095,78.2723004,85.3,,,,,,,,,
ICRISAT,5/27/2010,40.7,27.2,71,34,17.3,0.0,11.5,17,25.2,9.6,17.5084095,78.2723004,85.3,,,,,,,,,
ICRISAT,5/28/2010,39.8,27.6,65,35,12.6,0.0,11.4,13.8,25.2,8.5,17.5084095,78.2723004,85.3,,,,,,,,,
ICRISAT,5/29/2010,40.8,27.5,49,20,10.2,0.0,11.2,13.4,25,8.7,17.5084095,78.2723004,85.3,,,,,,,,,
ICRISAT,5/30/2010,41.6,28.5,58,24,13,0.0,11.3,15.2,24.4,9.4,17.5084095,78.2723004,85.3,,,,,,,,,
ICRISAT,5/31/2010,41.2,28.2,54,26,11.5,0.0,8.2,14.1,21.5,8.4,17.5084095,78.2723004,85.3,,,,,,,,,
ICRISAT,6/1/2010,40.6,28.2,63,25,8.7,0.0,8.2,11.6,22.4,7.5,17.5084095,78.2723004,85.3,,,,,,,,,
ICRISAT,6/2/2010,40.8,26.4,68,24,13.5,0.0,8.8,12,19.1,8.4,17.5084095,78.2723004,85.3,,,,,,,,,
ICRISAT,6/3/2010,37.8,26.8,70,45,11,0.0,2.4,10.2,13.7,5.7,17.5084095,78.2723004,85.3,,,,,,,,,
ICRISAT,6/4/2010,39.4,21.8,65,38,9.5,24.8,8.1,12.9,21.5,7.0,17.5084095,78.2723004,110.1,,,,,,,,,
ICRISAT,6/5/2010,37.6,26.4,65,42,10.8,0.0,6.3,9.4,21.6,7.0,17.5084095,78.2723004,110.1,,,,,,,,,
ICRISAT,6/6/2010,38,27,70,42,12.8,0.0,10.2,12.5,24.6,7.9,17.5084095,78.2723004,110.1,,,,,,,,,
ICRISAT,6/7/2010,37.2,27.1,72,44,12.9,0.0,9.3,11.9,21.5,7.2,17.5084095,78.2723004,110.1,,,,,,,,,
ICRISAT,6/8/2010,37.7,27.6,65,36,13.2,0.0,9.2,13,23.1,8.0,17.5084095,78.2723004,110.1,,,,,,,,,
ICRISAT,6/9/2010,38.2,24.5,82,36,12.8,1.8,11.3,12.2,23.3,7.6,17.5084095,78.2723004,111.9,,,,,,,,,
ICRISAT,6/10/2010,33.8,24.4,81,57,6.3,2.0,0.4,5.7,10.1,3.4,17.5084095,78.2723004,113.9,,,,,,,,,
ICRISAT,6/11/2010,36.8,23.5,90,40,6.9,3.0,5.5,5.8,19.6,5.5,17.5084095,78.2723004,116.9,,,,,,,,,
ICRISAT,6/12/2010,36,24.2,88,43,6.5,6.2,5.7,5.8,19.2,5.3,17.5084095,78.2723004,123.1,,,,,,,,,
ICRISAT,6/13/2010,34.8,22.2,95,55,9,10.8,7,6,17.6,4.9,17.5084095,78.2723004,133.9,,,,,,,,,
ICRISAT,6/14/2010,31.7,24.6,84,63,9.5,0.0,1.6,4.1,15.1,4.2,17.5084095,78.2723004,133.9,,,,,,,,,
ICRISAT,6/15/2010,30.8,23.4,85,79,11.3,4.4,1.8,3.4,10.9,3.1,17.5084095,78.2723004,138.3,,,,,,,,,
ICRISAT,6/16/2010,33.4,23.8,85,53,14.9,0.2,6.2,6,15.2,5.3,17.5084095,78.2723004,138.5,,,,,,,,,
ICRISAT,6/17/2010,33,24.2,81,54,18.6,0.0,6.2,8.9,18.3,6.1,17.5084095,78.2723004,138.5,,,,,,,,,
ICRISAT,6/18/2010,33.3,23.5,87,48,15,4.0,6.9,5,19,6.0,17.5084095,78.2723004,142.5,,,,,,,,,
ICRISAT,6/19/2010,34.2,22.3,93,51,9.6,62.0,2.3,6.8,14.7,4.6,17.5084095,78.2723004,204.5,,,,,,,,,
ICRISAT,6/20/2010,31,23,97,63,8.2,17.4,2.8,4.8,14.8,3.8,17.5084095,78.2723004,221.9,,,,,,,,,
ICRISAT,6/21/2010,29.3,23.5,90,73,8.2,3.2,0.4,2.2,13,3.3,17.5084095,78.2723004,225.1,,,,,,,,,
ICRISAT,6/22/2010,30.4,24.5,85,73,10.6,0.0,1.9,5.3,15.5,4.0,17.5084095,78.2723004,225.1,,,,,,,,,
ICRISAT,6/23/2010,33.3,24,87,56,11.8,0.0,5.1,5.4,17.3,5.1,17.5084095,78.2723004,225.1,,,,,,,,,
ICRISAT,6/24/2010,32.2,24,87,58,11.3,0.0,5.5,7,15.4,4.6,17.5084095,78.2723004,225.1,,,,,,,,,
ICRISAT,6/25/2010,30.7,23.5,85,61,12,0.0,0.3,3.8,10.2,3.7,17.5084095,78.2723004,225.1,,,,,,,,,
ICRISAT,6/26/2010,33.7,23.5,85,54,11.4,0.0,5.7,6.4,16.6,5.1,17.5084095,78.2723004,225.1,,,,,,,,,
ICRISAT,6/27/2010,33.7,24.8,80,49,9.1,0.0,6.9,7.1,18.5,5.3,17.5084095,78.2723004,225.1,,,,,,,,,
ICRISAT,6/28/2010,34.8,24.6,80,50,11.7,0.0,8.9,8,20,6.0,17.5084095,78.2723004,225.1,,,,,,,,,
ICRISAT,6/29/2010,36.2,25.2,77,49,10,0.0,11.3,10.1,23.1,6.5,17.5084095,78.2723004,225.1,,,,,,,,,
ICRISAT,6/30/2010,34.4,25,81,55,9,0.0,5.9,7,19.3,5.4,17.5084095,78.2723004,225.1,,,,,,,,,
ICRISAT,7/1/2010,34.5,21.5,97,51,9.2,4.8,5,4.8,13.8,4.4,17.5084095,78.2723004,229.9,,,,,,,,,
ICRISAT,7/2/2010,30.8,21.9,95,77,11.3,52.8,1.1,4.8,12.3,3.2,17.5084095,78.2723004,282.7,,,,,,,,,
ICRISAT,7/3/2010,26.4,22.9,91,92,13.6,0.4,0.7,4.1,8.7,2.1,17.5084095,78.2723004,283.1,,,,,,,,,
ICRISAT,7/4/2010,27.2,22,90,84,11,0.2,0,1.5,8.9,2.4,17.5084095,78.2723004,283.3,,,,,,,,,
ICRISAT,7/5/2010,31.8,23,89,60,10.9,0.8,10.1,6.2,20.8,5.2,17.5084095,78.2723004,284.1,,,,,,,,,
ICRISAT,7/6/2010,32.8,22.1,97,63,11,27.8,8.8,6.2,19.1,4.8,17.5084095,78.2723004,311.9,,,,,,,,,
ICRISAT,7/7/2010,28.3,22,98,86,8.2,42.0,0.1,3.5,12.2,2.6,17.5084095,78.2723004,353.9,,,,,,,,,
ICRISAT,7/8/2010,28.2,21.5,98,78,8,19.6,0.8,3.9,11.2,2.7,17.5084095,78.2723004,373.5,,,,,,,,,
ICRISAT,7/9/2010,26.8,23,92,86,7.6,1.1,0.1,1.3,11.1,2.5,17.5084095,78.2723004,374.6,,,,,,,,,
ICRISAT,7/10/2010,30.8,22.6,90,66,7.7,0.0,5.1,5.1,19.5,4.5,17.5084095,78.2723004,374.6,,,,,,,,,
ICRISAT,7/11/2010,32.5,21.6,98,59,8.7,13.4,10.3,6.4,19.2,4.7,17.5084095,78.2723004,388.0,,,,,,,,,
ICRISAT,7/12/2010,28.6,22.8,98,75,6.6,9.0,0,2.7,9.9,2.5,17.5084095,78.2723004,397.0,,,,,,,,,
ICRISAT,7/13/2010,28.8,23.5,82,70,7.8,0.0,0.1,2.9,11.1,3.2,17.5084095,78.2723004,397.0,,,,,,,,,
ICRISAT,7/14/2010,31.7,24,81,51,10,0.0,10,6.6,21.6,5.6,17.5084095,78.2723004,397.0,,,,,,,,,
ICRISAT,7/15/2010,31,24,87,63,10.2,0.0,9,6,20.1,4.9,17.5084095,78.2723004,397.0,,,,,,,,,
ICRISAT,7/16/2010,31.3,22.5,95,60,8.6,8.4,4.4,4.4,17.8,4.4,17.5084095,78.2723004,405.4,,,,,,,,,
ICRISAT,7/17/2010,28.6,23.8,92,89,7.3,1.9,1,3.4,11.7,2.6,17.5084095,78.2723004,407.3,,,,,,,,,
ICRISAT,7/18/2010,28.7,22.6,90,80,8.1,0.4,2.6,2.6,11.2,2.8,17.5084095,78.2723004,407.7,,,,,,,,,
ICRISAT,7/19/2010,29.2,23,90,68,7.9,0.0,5.6,4,14.2,3.6,17.5084095,78.2723004,407.7,,,,,,,,,
ICRISAT,7/20/2010,30.2,24,90,66,7.6,0.0,4.2,2.5,12.9,3.5,17.5084095,78.2723004,407.7,,,,,,,,,
ICRISAT,7/21/2010,31.9,23,92,61,11.8,5.0,6.9,5.8,17.9,4.7,17.5084095,78.2723004,412.7,,,,,,,,,
ICRISAT,7/22/2010,28.6,22.5,93,75,11.3,10.8,1.5,3.6,11.4,3.0,17.5084095,78.2723004,423.5,,,,,,,,,
ICRISAT,7/23/2010,28.6,23.2,90,71,12.2,0.3,1.1,2.9,12.1,3.4,17.5084095,78.2723004,423.8,,,,,,,,,
ICRISAT,7/24/2010,31,22.5,92,66,11.8,31.6,2.1,4.6,14,3.9,17.5084095,78.2723004,455.4,,,,,,,,,
ICRISAT,7/25/2010,27.2,22,95,83,13.1,8.0,0,2.2,6,1.8,17.5084095,78.2723004,463.4,,,,,,,,,
ICRISAT,7/26/2010,24.4,22,90,92,15.9,7.4,0,1,6,1.6,17.5084095,78.2723004,470.8,,,,,,,,,
ICRISAT,7/27/2010,28.2,23.4,88,74,14.9,0.0,1.5,4.3,16.3,4.0,17.5084095,78.2723004,470.8,,,,,,,,,
ICRISAT,7/28/2010,27.7,23,93,73,10.9,0.5,0.1,2.7,11.4,3.0,17.5084095,78.2723004,471.3,,,,,,,,,
ICRISAT,7/29/2010,29.2,21.5,95,98,9.1,21.8,0.2,3.2,10.8,2.2,17.5084095,78.2723004,493.1,,,,,,,,,
ICRISAT,7/30/2010,25.0,21.7,93,95,9.5,3.6,0.0,1.7,5.5,1.3,17.5084095,78.2723004,496.7,,,,,,,,,
ICRISAT,7/31/2010,27.6,22.0,90,79,11.4,3.2,0.3,2.8,12.3,3.0,17.5084095,78.2723004,499.9,,,,,,,,,
ICRISAT,8/1/2010,29.3,22.5,88,71,12.5,0.0,7.3,3.9,15.0,3.9,17.5084095,78.2723004,499.9,,,,,,,,,
ICRISAT,8/2/2010,30.2,22.0,88,67,12.8,0.0,6.7,5.0,17.3,4.4,17.5084095,78.2723004,499.9,,,,,,,,,
ICRISAT,8/3/2010,30.0,22.5,87,64,13.0,0.0,6.9,5.4,17.7,4.6,17.5084095,78.2723004,499.9,,,,,,,,,
ICRISAT,8/4/2010,28.7,22.4,90,70,13.3,8.8,1.2,3.2,14.5,3.8,17.5084095,78.2723004,508.7,,,,,,,,,
ICRISAT,8/5/2010,29.4,22.0,90,66,9.4,0.0,4.0,5.0,17.4,4.1,17.5084095,78.2723004,508.7,,,,,,,,,
ICRISAT,8/6/2010,28.2,21.0,97,70,8.7,20.0,0.0,1.7,9.8,2.7,17.5084095,78.2723004,528.7,,,,,,,,,
ICRISAT,8/7/2010,23.6,20.5,93,95,11.8,9.6,0.0,2.7,4.8,1.1,17.5084095,78.2723004,538.3,,,,,,,,,
ICRISAT,8/8/2010,28.6,21.5,88,65,7.8,0.0,5.3,4.0,17.6,4.1,17.5084095,78.2723004,538.3,,,,,,,,,
ICRISAT,8/9/2010,31.0,22.0,87,60,7.6,0.2,9.4,4.7,21.8,5.0,17.5084095,78.2723004,538.5,,,,,,,,,
ICRISAT,8/10/2010,30.7,21.6,91,60,6.9,0.0,11.0,5.2,20.6,4.7,17.5084095,78.2723004,538.5,,,,,,,,,
ICRISAT,8/11/2010,31.2,23.0,93,62,6.7,0.0,10.2,4.8,21.6,4.8,17.5084095,78.2723004,538.5,,,,,,,,,
ICRISAT,8/12/2010,29.5,23.8,95,73,4.5,11.0,3.6,2.2,11.3,2.8,17.5084095,78.2723004,549.5,,,,,,,,,
ICRISAT,8/13/2010,30.0,23.2,95,97,5.6,4.3,3.5,2.9,15.7,3.2,17.5084095,78.2723004,553.8,,,,,,,,,
ICRISAT,8/14/2010,30.0,22.2,97,77,5.7,38.2,0.6,3.8,11.5,2.8,17.5084095,78.2723004,592.0,,,,,,,,,
ICRISAT,8/15/2010,29.6,23.5,98,73,3.8,17.1,2.3,4.5,12.7,2.9,17.5084095,78.2723004,609.1,,,,,,,,,
ICRISAT,8/16/2010,30.7,22.8,97,70,3.9,39.2,2.0,4.8,16.2,3.6,17.5084095,78.2723004,648.3,,,,,,,,,
ICRISAT,8/17/2010,32.2,23.0,98,62,3.9,26.0,7.4,3.4,20.5,4.5,17.5084095,78.2723004,674.3,,,,,,,,,
ICRISAT,8/18/2010,31.1,20.6,97,68,4.3,51.0,5.6,4.2,16.9,3.7,17.5084095,78.2723004,725.3,,,,,,,,,
ICRISAT,8/19/2010,30.2,22.8,95,71,7.3,19.0,4.0,2.9,15.8,3.7,17.5084095,78.2723004,744.3,,,,,,,,,
ICRISAT,8/20/2010,30.0,21.3,98,73,5.0,90.7,5.0,3.0,16.6,3.6,17.5084095,78.2723004,835.0,,,,,,,,,
ICRISAT,8/21/2010,28.8,23.4,98,76,4.1,0.2,3.7,2.2,16.9,3.6,17.5084095,78.2723004,835.2,,,,,,,,,
ICRISAT,8/22/2010,31.4,22.4,97,62,4.6,13.0,9.5,4.0,21.9,4.7,17.5084095,78.2723004,848.2,,,,,,,,,
ICRISAT,8/23/2010,31.3,23.8,95,67,4.5,0.0,9.3,3.6,21.9,4.7,17.5084095,78.2723004,848.2,,,,,,,,,
